row_type,party_name,party_order,party_votes,party_percentage,opstillingsform,nomination_label,polling_label,polling_url,election_id,nomination_district_id,polling_district_id,label,votes,percentage
party_list_votes,Moderaterne,6,,,,8. Faaborg,Espe,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/b2e23169-d792-44e8-a9f9-01b484609174,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,b2e23169-d792-44e8-a9f9-01b484609174,Partistemmer,40,
party,Dansk Folkeparti,7,90,"10,0%",Prioriteret sideordnet med valg på personlige stemmer,8. Faaborg,Espe,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/b2e23169-d792-44e8-a9f9-01b484609174,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,b2e23169-d792-44e8-a9f9-01b484609174,,,
party_list_votes,Dansk Folkeparti,7,,,,8. Faaborg,Espe,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/b2e23169-d792-44e8-a9f9-01b484609174,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,b2e23169-d792-44e8-a9f9-01b484609174,Partistemmer,60,
party,"Venstre, Danmarks Liberale Parti",8,115,"12,7%",Prioriteret sideordnet,8. Faaborg,Espe,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/b2e23169-d792-44e8-a9f9-01b484609174,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,b2e23169-d792-44e8-a9f9-01b484609174,,,
party_list_votes,"Venstre, Danmarks Liberale Parti",8,,,,8. Faaborg,Espe,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/b2e23169-d792-44e8-a9f9-01b484609174,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,b2e23169-d792-44e8-a9f9-01b484609174,Partistemmer,47,
party,Danmarksdemokraterne - Inger Støjberg,9,92,"10,2%",Prioriteret sideordnet med valg på personlige stemmer,8. Faaborg,Espe,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/b2e23169-d792-44e8-a9f9-01b484609174,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,b2e23169-d792-44e8-a9f9-01b484609174,,,
party_list_votes,Danmarksdemokraterne - Inger Støjberg,9,,,,8. Faaborg,Espe,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/b2e23169-d792-44e8-a9f9-01b484609174,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,b2e23169-d792-44e8-a9f9-01b484609174,Partistemmer,75,
party,Enhedslisten - De Rød-Grønne,10,40,"4,4%",Partiliste,8. Faaborg,Espe,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/b2e23169-d792-44e8-a9f9-01b484609174,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,b2e23169-d792-44e8-a9f9-01b484609174,,,
party_list_votes,Enhedslisten - De Rød-Grønne,10,,,,8. Faaborg,Espe,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/b2e23169-d792-44e8-a9f9-01b484609174,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,b2e23169-d792-44e8-a9f9-01b484609174,Partistemmer,23,
party,Alternativet,11,21,"2,3%",Prioriteret sideordnet med valg på personlige stemmer,8. Faaborg,Espe,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/b2e23169-d792-44e8-a9f9-01b484609174,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,b2e23169-d792-44e8-a9f9-01b484609174,,,
party_list_votes,Alternativet,11,,,,8. Faaborg,Espe,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/b2e23169-d792-44e8-a9f9-01b484609174,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,b2e23169-d792-44e8-a9f9-01b484609174,Partistemmer,12,
party,Socialdemokratiet,0,1670,"31,8%",Prioriteret sideordnet med valg på personlige stemmer,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,,,
party_list_votes,Socialdemokratiet,0,,,,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,Partistemmer,878,
party,Radikale Venstre,1,170,"3,2%",Prioriteret sideordnet med valg på personlige stemmer,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,,,
party_list_votes,Radikale Venstre,1,,,,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,Partistemmer,90,
party,Det Konservative Folkeparti,2,301,"5,7%",Prioriteret sideordnet med valg på personlige stemmer,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,,,
party_list_votes,Det Konservative Folkeparti,2,,,,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,Partistemmer,124,
party,SF - Socialistisk Folkeparti,3,603,"11,5%",Prioriteret sideordnet med valg på personlige stemmer,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,,,
party_list_votes,SF - Socialistisk Folkeparti,3,,,,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,Partistemmer,356,
party,Borgernes Parti - Lars Boje Mathiesen,4,90,"1,7%",Prioriteret sideordnet med valg på personlige stemmer,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,,,
party_list_votes,Borgernes Parti - Lars Boje Mathiesen,4,,,,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,Partistemmer,80,
party,Liberal Alliance,5,301,"5,7%",Prioriteret sideordnet med valg på personlige stemmer,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,,,
party_list_votes,Liberal Alliance,5,,,,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,Partistemmer,240,
party,Moderaterne,6,486,"9,2%",Prioriteret sideordnet med valg på personlige stemmer,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,,,
party_list_votes,Moderaterne,6,,,,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,Partistemmer,306,
party,Dansk Folkeparti,7,448,"8,5%",Prioriteret sideordnet med valg på personlige stemmer,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,,,
party_list_votes,Dansk Folkeparti,7,,,,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,Partistemmer,314,
party,"Venstre, Danmarks Liberale Parti",8,546,"10,4%",Prioriteret sideordnet,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,,,
party_list_votes,"Venstre, Danmarks Liberale Parti",8,,,,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,Partistemmer,227,
party,Danmarksdemokraterne - Inger Støjberg,9,268,"5,1%",Prioriteret sideordnet med valg på personlige stemmer,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,,,
party_list_votes,Danmarksdemokraterne - Inger Støjberg,9,,,,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,Partistemmer,209,
party,Enhedslisten - De Rød-Grønne,10,264,"5,0%",Partiliste,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,,,
party_list_votes,Enhedslisten - De Rød-Grønne,10,,,,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,Partistemmer,169,
party,Alternativet,11,112,"2,1%",Prioriteret sideordnet med valg på personlige stemmer,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,,,
party_list_votes,Alternativet,11,,,,8. Faaborg,Faaborg,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/e2c9941c-e198-4db4-8b61-8d1c6e563a72,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,e2c9941c-e198-4db4-8b61-8d1c6e563a72,Partistemmer,63,
party,Socialdemokratiet,0,346,"28,3%",Prioriteret sideordnet med valg på personlige stemmer,8. Faaborg,Ferritslev,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,,,
party_list_votes,Socialdemokratiet,0,,,,8. Faaborg,Ferritslev,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,Partistemmer,206,
party,Radikale Venstre,1,38,"3,1%",Prioriteret sideordnet med valg på personlige stemmer,8. Faaborg,Ferritslev,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,,,
party_list_votes,Radikale Venstre,1,,,,8. Faaborg,Ferritslev,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,Partistemmer,23,
party,Det Konservative Folkeparti,2,109,"8,9%",Prioriteret sideordnet med valg på personlige stemmer,8. Faaborg,Ferritslev,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,,,
party_list_votes,Det Konservative Folkeparti,2,,,,8. Faaborg,Ferritslev,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,Partistemmer,51,
party,SF - Socialistisk Folkeparti,3,111,"9,1%",Prioriteret sideordnet med valg på personlige stemmer,8. Faaborg,Ferritslev,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,,,
party_list_votes,SF - Socialistisk Folkeparti,3,,,,8. Faaborg,Ferritslev,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,Partistemmer,70,
party,Borgernes Parti - Lars Boje Mathiesen,4,40,"3,3%",Prioriteret sideordnet med valg på personlige stemmer,8. Faaborg,Ferritslev,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,,,
party_list_votes,Borgernes Parti - Lars Boje Mathiesen,4,,,,8. Faaborg,Ferritslev,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,Partistemmer,35,
party,Liberal Alliance,5,109,"8,9%",Prioriteret sideordnet med valg på personlige stemmer,8. Faaborg,Ferritslev,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,,,
party_list_votes,Liberal Alliance,5,,,,8. Faaborg,Ferritslev,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,Partistemmer,80,
party,Moderaterne,6,98,"8,0%",Prioriteret sideordnet med valg på personlige stemmer,8. Faaborg,Ferritslev,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,,,
party_list_votes,Moderaterne,6,,,,8. Faaborg,Ferritslev,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,Partistemmer,59,
party,Dansk Folkeparti,7,113,"9,2%",Prioriteret sideordnet med valg på personlige stemmer,8. Faaborg,Ferritslev,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,,,
party_list_votes,Dansk Folkeparti,7,,,,8. Faaborg,Ferritslev,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,Partistemmer,88,
party,"Venstre, Danmarks Liberale Parti",8,129,"10,5%",Prioriteret sideordnet,8. Faaborg,Ferritslev,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,,,
party_list_votes,"Venstre, Danmarks Liberale Parti",8,,,,8. Faaborg,Ferritslev,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,Partistemmer,49,
party,Danmarksdemokraterne - Inger Støjberg,9,67,"5,5%",Prioriteret sideordnet med valg på personlige stemmer,8. Faaborg,Ferritslev,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7/polling-district/de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,f5b1cc04-ed81-4552-a9ce-6c1329b2d8a7,de2c0e24-3bcb-45c0-9f3f-5c54bb70d99e,,,
