candidate_name,party_name,storkreds,query_used,search_engine,query_phase,result_title,result_snippet,profile_url,profile_handle,handle_score,name_score,party_score,context_score,total_score,status
Hanne Bjørn,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""Hanne Bjørn""",ddg,1,Kjerre Leirskole | TikTok,Лайки: 7717.Комментарии: 57.Видео в TikTok (тикток) от пользователя Vilde Ingebrigtsen(@vilde.ingebrigtsen): «@MAYA.PEDERSEN @ hanne @ bjørn qq»...,https://www.tiktok.com/discover/kjerre-leirskole,,0,25,0,0,25,manual_review
Hanne Bjørn,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""Hanne Bjørn""",ddg,1,Mathilde Og Isa Brøndbypigerne | TikTok,"43 Likes, TikTok video from Hanne Bjørn -Klausen (@hannebjorn): “Så fik jeg hjælp fra min datter Mathilde Christiansborg trænger til et Bjørnekram.",https://www.tiktok.com/discover/mathilde-og-isa-brøndbypigerne,,0,25,8,0,33,manual_review
Hanne Bjørn,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""Hanne Bjørn""",ddg,1,21.6M posts. Discover videos related to Kristen Von Bork on TikTok.,"24 Likes, TikTok video from Hanne Bjørn -Klausen (@hannebjorn): “De siger at det er her på Tik Tok man får de unge stemmer? Hanne Bjørn -Klausen.",https://www.tiktok.com/discover/kristen-von-bork,,0,25,8,0,33,manual_review
Hanne Bjørn,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""Hanne Bjørn""",ddg,1,Matilde Brøndbypigerne | TikTok,8.6M posts. Discover videos related to Matilde Brøndbypigerne on TikTok.,https://www.tiktok.com/discover/matilde-brøndbypigerne,,0,0,8,0,8,manual_review
Hanne Bjørn,Liberal Alliance,Københavns Omegns Storkreds,"""Hanne Bjørn"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Hanne Bjørn,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""@hannebjrn""",ddg,0,,ERROR: Request timed out: ConnectTimeout('timed out'),,,0,0,0,0,0,search_error
Hanne Bjørn,Liberal Alliance,Københavns Omegns Storkreds,"""Hanne Bjørn"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Hanne Bjørn,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""@hannebjorn""",ddg,3,مسقط میں روزمرہ کی مزاحیہ صورتیں | TikTok,...7568105032898448662|မိူင်းတႆးၶႃႈ ဢမ်ႇဝႃႈၼုမ်ႇ - လပြည့်နေ့ပွဲ| hannebjorn |Patutlah kedai @KAFE AHMA KOPI ni viral dekat Teluk...,https://www.tiktok.com/@balushifolks,balushifolks,0,25,8,0,33,manual_review
Hanne Bjørn,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""@hannebjorn""",ddg,3,Kerstin Stombergteam Dpl | TikTok,2.5M weergaven. Ontdek video's met betrekking tot Kerstin Stombergteam Dpl op TikTok.,https://www.tiktok.com/discover/kerstin-stombergteam-dpl,,0,0,0,0,0,no_match
Hanne Bjørn,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""@hannebjorn""",ddg,3,Folketinget Og Tiktoksprog | TikTok,Лайки: 24.Видео в TikTok (тикток) от пользователя Hanne Bjørn-Klausen (@ hannebjorn ): «De siger at det er her på Tik Tok man får de unge stemmer?,https://www.tiktok.com/discover/folketinget-og-tiktoksprog,,0,25,8,5,38,manual_review
Hanne Bjørn,Liberal Alliance,Københavns Omegns Storkreds,"""Hanne Bjørn"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Hanne Bjørn,Liberal Alliance,Københavns Omegns Storkreds,"""Hanne Bjørn"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Tonny Vest,Liberal Alliance,Fyns Storkreds,"site:tiktok.com ""Tonny Vest""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Tonny+Vest%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Tonny Vest,Liberal Alliance,Fyns Storkreds,"""Tonny Vest"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Tonny Vest,Liberal Alliance,Fyns Storkreds,"site:tiktok.com ""@tonnyvest""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40tonnyvest%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Tonny Vest,Liberal Alliance,Fyns Storkreds,"""Tonny Vest"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Tonny Vest,Liberal Alliance,Fyns Storkreds,"site:tiktok.com ""@tonny.vest""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40tonny.vest%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Tonny Vest,Liberal Alliance,Fyns Storkreds,"""Tonny Vest"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Tonny Vest,Liberal Alliance,Fyns Storkreds,"""Tonny Vest"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Frank Clausen,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""Frank Clausen""",ddg,1,frankclausen4 (@frankclausen4) | TikTok,"frankclausen4 (@frankclausen4) on TikTok | 695 Likes. 1056 Followers. I'm not a fool.Watch frankclausen4's popular videos: """", """". Join 1056 followers on TikTok for more communityfest2025 content",https://www.tiktok.com/@frankclausen4,frankclausen4,35,25,8,0,68,possible_match
Frank Clausen,Liberal Alliance,Københavns Omegns Storkreds,"""Frank Clausen"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Frank Clausen,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""@frankclausen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40frankclausen%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Frank Clausen,Liberal Alliance,Københavns Omegns Storkreds,"""Frank Clausen"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Frank Clausen,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""@frank.clausen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40frank.clausen%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Frank Clausen,Liberal Alliance,Københavns Omegns Storkreds,"""Frank Clausen"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Frank Clausen,Liberal Alliance,Københavns Omegns Storkreds,"""Frank Clausen"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Alexander Ryle,Liberal Alliance,Københavns Storkreds,"site:tiktok.com ""Alexander Ryle""",ddg,1,Alexander Ryle (@alexanderryle_) Official | TikTok,Alexander Ryle (@alexanderryle_) on TikTok | 1.2K Likes. 296 Followers.Der mangler formuft. #dkpol #kbhpol created by Alexander Ryle with Alexander Ryle ’s original sound. 3515.,https://www.tiktok.com/@alexanderryle_,alexanderryle_,55,25,0,0,80,high_confidence
Alexander Ryle,Liberal Alliance,Københavns Storkreds,"site:tiktok.com ""Alexander Ryle""",ddg,1,22.1M opslag. Find videoer relateret til 10 Hurtige Med Mette på TikTok.,TikTok video from Lucas Holbraad (@lucasholbraad): “10 hurtige med Alexander Ryle @alexanderryle_ #fyp #4u #liberal #alexvanopslagh #la”.,https://www.tiktok.com/discover/10-hurtige-med-mette,,0,25,8,0,33,manual_review
Alexander Ryle,Liberal Alliance,Københavns Storkreds,"site:tiktok.com ""Alexander Ryle""",ddg,1,"I fremtiden skal Søerne være så rene, at man kan bade i dem.... | TikTok",Stem på Alexander Ryle til kommunalvalget den 18. november i København.,https://www.tiktok.com/@liberalalliance_,liberalalliance_,0,25,8,0,33,manual_review
Alexander Ryle,Liberal Alliance,Københavns Storkreds,"site:tiktok.com ""Alexander Ryle""",ddg,1,26.2M posts. Discover videos related to Alexander Rydell on TikTok.,"Alexander Ryle . Hvem ved bedst, hvordan du skal leve dit liv? Det gør du selvfølgelig! #liberalalliance #frihed #dkpol. original sound - Alexander Ryle .",https://www.tiktok.com/discover/alexander-rydell,,0,25,8,0,33,manual_review
Alexander Ryle,Liberal Alliance,Københavns Storkreds,"""Alexander Ryle"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Mads Strange,Liberal Alliance,Københavns Storkreds,"site:tiktok.com ""Mads Strange""",ddg,1,Mads Strange (@madsstrange_) | TikTok,"Mads Strange (@madsstrange_) på TikTok |231.1K likes.7836 følgere.Folketingskandidat for Liberal Alliance i Københavns storkreds.Se populære videoer fra Mads Strange : """", ""Vil vi have...",https://www.tiktok.com/@madsstrange_,madsstrange_,55,25,15,5,100,high_confidence
Mads Strange,Liberal Alliance,Københavns Storkreds,"site:tiktok.com ""Mads Strange""",ddg,1,Mads Strange Fødemaskine | TikTok,Discover videos related to Mads Strange Fødemaskine on TikTok. Last updated 2025-03-31.,https://www.tiktok.com/discover/mads-strange-fødemaskine,,0,25,8,0,33,manual_review
Mads Strange,Liberal Alliance,Københavns Storkreds,"site:tiktok.com ""Mads Strange""",ddg,1,Mads Strange Røde Plads | TikTok,"Mads Mikkelsen admitted that with all the computer-generated imagery he got a bit lost on how to film his scenes, especially during the Mirror Dimension scenes- Doctor Strange (2016)...",https://www.tiktok.com/discover/mads-strange-røde-plads,,0,25,8,0,33,manual_review
Mads Strange,Liberal Alliance,Københavns Storkreds,"""Mads Strange"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Mads Strange,Liberal Alliance,Københavns Storkreds,"""Mads Strange"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Freja Brandhøj,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""Freja Brandhøj""",ddg,0,,ERROR: Request timed out: ConnectTimeout('timed out'),,,0,0,0,0,0,search_error
Freja Brandhøj,Liberal Alliance,Københavns Omegns Storkreds,"""Freja Brandhøj"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Freja Brandhøj,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""@frejabrandhj""",ddg,0,,ERROR: Request timed out: ConnectTimeout('timed out'),,,0,0,0,0,0,search_error
Freja Brandhøj,Liberal Alliance,Københavns Omegns Storkreds,"""Freja Brandhøj"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Freja Brandhøj,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""@frejabrandhoj""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40frejabrandhoj%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Freja Brandhøj,Liberal Alliance,Københavns Omegns Storkreds,"""Freja Brandhøj"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Freja Brandhøj,Liberal Alliance,Københavns Omegns Storkreds,"""Freja Brandhøj"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Jonas Juhl,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""Jonas Juhl""",ddg,1,Әлі күнге дейін 2 саусақпен ойнайтын болсаң ауыстыр... | TikTok,...nacimiento-navideño-2025-2026|الفرق بين فلاجيل و انتينال #فلاجيل #الفلاجيل #انتينال #اسهال #الاسهال #مطهر #مطهر_معوي #ahmed_pharmacy #fyp | jonas juhl ...,https://www.tiktok.com/@nurabekskye01,nurabekskye01,0,25,0,0,25,manual_review
Jonas Juhl,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""Jonas Juhl""",ddg,1,anothervanaccount (@anothervanaccount) | TikTok,Replying to @ Jonas Juhl created by anothervanaccount with anothervanaccount’s original sound. 579. With registration fees of up to 150% we believe Denmark is one of the most...,https://www.tiktok.com/@anothervanaccount,anothervanaccount,0,25,0,0,25,manual_review
Jonas Juhl,Liberal Alliance,Københavns Omegns Storkreds,"""Jonas Juhl"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Jonas Juhl,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""@jonasjuhl""",ddg,0,,ERROR: Request timed out: ConnectTimeout('timed out'),,,0,0,0,0,0,search_error
Jonas Juhl,Liberal Alliance,Københavns Omegns Storkreds,"""Jonas Juhl"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Jonas Juhl,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""@jonas.juhl""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40jonas.juhl%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Jonas Juhl,Liberal Alliance,Københavns Omegns Storkreds,"""Jonas Juhl"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Jonas Juhl,Liberal Alliance,Københavns Omegns Storkreds,"""Jonas Juhl"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Jacqueline Kristensen,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""Jacqueline Kristensen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Jacqueline+Kristensen%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Jacqueline Kristensen,Liberal Alliance,Københavns Omegns Storkreds,"""Jacqueline Kristensen"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Jacqueline Kristensen,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""@jacquelinekristensen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40jacquelinekristensen%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Jacqueline Kristensen,Liberal Alliance,Københavns Omegns Storkreds,"""Jacqueline Kristensen"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Jacqueline Kristensen,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""@jacqueline.kristensen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40jacqueline.kristensen%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Jacqueline Kristensen,Liberal Alliance,Københavns Omegns Storkreds,"""Jacqueline Kristensen"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Jacqueline Kristensen,Liberal Alliance,Københavns Omegns Storkreds,"""Jacqueline Kristensen"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Charlotte Nellemann,Liberal Alliance,Københavns Storkreds,"site:tiktok.com ""Charlotte Nellemann""",ddg,1,Liberal Alliance Job | TikTok,"120 Likes, TikTok video from Charlotte Nellemann (LA) (@charlottenellemann): “Hvis vi behandler med frihed og ansvar, styrker vi også ligestilling...",https://www.tiktok.com/discover/liberal-alliance-job,,0,25,15,0,40,manual_review
Charlotte Nellemann,Liberal Alliance,Københavns Storkreds,"site:tiktok.com ""Charlotte Nellemann""",ddg,1,Liberal Alliance I Mod Kvinder | TikTok,TikTok video from Charlotte Nellemann (LA) (@charlottenellemann): “Vi er nødt til at kunne diskutere ligestilling i et nuanceret forum. #folketingsvalg #dkpol #politiktok #liberalalliance”.,https://www.tiktok.com/discover/liberal-alliance-i-mod-kvinder,,0,25,15,5,45,possible_match
Charlotte Nellemann,Liberal Alliance,Københavns Storkreds,"site:tiktok.com ""Charlotte Nellemann""",ddg,1,Liberal Alliace Fodbold | TikTok,TikTok video from Charlotte Nellemann (LA) (@charlottenellemann): “Vi er nødt til at kunne diskutere ligestilling i et nuanceret forum. #folketingsvalg #dkpol #politiktok #liberalalliance”.,https://www.tiktok.com/discover/liberal-alliace-fodbold,,0,25,8,5,38,manual_review
Charlotte Nellemann,Liberal Alliance,Københavns Storkreds,"site:tiktok.com ""Charlotte Nellemann""",ddg,1,#fv22 | TikTok,Jeg går bestemt ind for en afskaffelse af folkeskolereformen!#dkpol #liberalalliance #valgkamp #fv22 created by Charlotte Nellemann (LA) with Charlotte Nellemann (LA)...,https://www.tiktok.com/tag/fv22,,0,25,8,0,33,manual_review
Charlotte Nellemann,Liberal Alliance,Københavns Storkreds,"site:tiktok.com ""Charlotte Nellemann""",ddg,1,liberal alliance øl｜Поиск в TikTok,Charlotte Nellemann (LA). Replying to @yessir_its_yasmin Selvfølgelig vil vi sænke skatten.original sound - Charlotte Nellemann (LA). 399. Лайки.,https://www.tiktok.com/discover/liberal-alliance-øl?lang=ru-RU,,0,25,15,0,40,manual_review
Charlotte Nellemann,Liberal Alliance,Københavns Storkreds,"""Charlotte Nellemann"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Charlotte Nellemann,Liberal Alliance,Københavns Storkreds,"site:tiktok.com ""@charlottenellemann""",ddg,2,Charlotte Lieberman | TikTok,charlottenellemann .Лайки: 29.Видео в TikTok (тикток) от пользователя Charlotte Nellemann (LA) (@ charlottenellemann ): «Vi er nødt til at have ordentlige ministerier og styrelser.,https://www.tiktok.com/discover/charlotte-lieberman?lang=ru-RU,,0,25,8,0,33,manual_review
Charlotte Nellemann,Liberal Alliance,Københavns Storkreds,"site:tiktok.com ""@charlottenellemann""",ddg,2,Kritik Af Liberal Alliance | TikTok,TikTok video from Charlotte Nellemann (LA) (@ charlottenellemann ): “Vi er nødt til at kunne diskutere ligestilling i et nuanceret forum. #folketingsvalg #dkpol #politiktok #liberalalliance”.,https://www.tiktok.com/discover/kritik-af-liberal-alliance,,0,25,15,5,45,possible_match
Charlotte Nellemann,Liberal Alliance,Københavns Storkreds,"""Charlotte Nellemann"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Charlotte Nellemann,Liberal Alliance,Københavns Storkreds,"site:tiktok.com ""@charlotte.nellemann""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40charlotte.nellemann%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Charlotte Nellemann,Liberal Alliance,Københavns Storkreds,"""Charlotte Nellemann"" tiktok liberal alliance",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
