candidate_key,candidate_name,party_name,storkreds,age_num,education,tiktok_exists,candidate_votes_total_2026,party_votes_total_2026,vote_share_of_party_total_2026,videos_last_7d,videos_last_14d,videos_last_30d,videos_last_90d,videos_total_2026,prior_vote_share_of_party_2022,prior_party_rank_2022
Jette Larsen || Det Konservative Folkeparti || københavns omegn,Jette Larsen,Det Konservative Folkeparti,københavns omegn,0.0,Ph.d.-uddannelse,0,377,133656,0.002820673968995032,0.0,0.0,0.0,0.0,0.0,,
Jiesper Tristan Pedersen || Alternativet || københavn,Jiesper Tristan Pedersen,Alternativet,københavn,0.0,Ph.d.-uddannelse,0,971,44532,0.02180454504625887,0.0,0.0,0.0,0.0,0.0,,
Jim Zakaria || Dansk Folkeparti || sydjylland,Jim Zakaria,Dansk Folkeparti,sydjylland,0.0,Bachelor-/diplomuddannelse,0,188,126849,0.0014820771153103297,0.0,0.0,0.0,0.0,0.0,,
Jimmy Abel Nielsen || Liberal Alliance || nordjylland,Jimmy Abel Nielsen,Liberal Alliance,nordjylland,0.0,Ikke oplyst,0,59,117371,0.0005026795375348255,0.0,0.0,0.0,0.0,0.0,,
Joachim Hoffmann-Petersen || Det Konservative Folkeparti || fyn,Joachim Hoffmann-Petersen,Det Konservative Folkeparti,fyn,0.0,Kandidat-/masteruddannelse,0,2226,133656,0.016654695636559524,0.0,0.0,0.0,0.0,0.0,0.04055349692933585,8.0
Joachim Riis || Liberal Alliance || sjælland,Joachim Riis,Liberal Alliance,sjælland,0.0,Erhvervsuddannelse,0,965,117371,0.00822179243595096,0.0,0.0,0.0,0.0,0.0,,
Joan Kragh || SF - Socialistisk Folkeparti || sjælland,Joan Kragh,SF - Socialistisk Folkeparti,sjælland,0.0,Bachelor-/diplomuddannelse,0,667,180086,0.0037037859689259575,0.0,0.0,0.0,0.0,0.0,,
Johan Brødsgaard || Radikale Venstre || vestjylland,Johan Brødsgaard,Radikale Venstre,vestjylland,0.0,Bachelor-/diplomuddannelse,0,1057,100983,0.010467108325163642,0.0,0.0,0.0,0.0,0.0,0.023812407645163635,12.0
Johan Emil Sevelsted || Det Konservative Folkeparti || fyn,Johan Emil Sevelsted,Det Konservative Folkeparti,fyn,0.0,Kandidat-/masteruddannelse,1,296,133656,0.002214640569821033,5.0,7.0,11.0,11.0,23.0,,
Johanna-Maria Precht || Enhedslisten - De Rød-Grønne || sydjylland,Johanna-Maria Precht,Enhedslisten - De Rød-Grønne,sydjylland,0.0,Seminaruddannelse,0,202,86659,0.0023309754324421007,0.0,0.0,0.0,0.0,0.0,0.008817065980597096,13.0
Johannes Joyce || Liberal Alliance || nordsjælland,Johannes Joyce,Liberal Alliance,nordsjælland,0.0,Ikke oplyst,0,27,117371,0.00023003978836339472,0.0,0.0,0.0,0.0,0.0,,
Johannes Skov Pedersen || SF - Socialistisk Folkeparti || fyn,Johannes Skov Pedersen,SF - Socialistisk Folkeparti,fyn,0.0,Ikke oplyst,0,197,180086,0.0010939217929211598,0.0,0.0,0.0,0.0,0.0,,
John Bjerg || Borgernes Parti - Lars Boje Mathiesen || nordjylland,John Bjerg,Borgernes Parti - Lars Boje Mathiesen,nordjylland,0.0,Ikke oplyst,0,553,22238,0.024867344185628203,0.0,0.0,0.0,0.0,0.0,,
John Bo Hansen || Borgernes Parti - Lars Boje Mathiesen || sjælland,John Bo Hansen,Borgernes Parti - Lars Boje Mathiesen,sjælland,0.0,Erhvervsuddannelse,0,152,22238,0.006835147045597625,0.0,0.0,0.0,0.0,0.0,,
John Brill Engkebølle || Danmarksdemokraterne - Inger Støjberg || sjælland,John Brill Engkebølle,Danmarksdemokraterne - Inger Støjberg,sjælland,0.0,Ikke oplyst,1,207,75770,0.00273195195987858,0.0,1.0,3.0,3.0,14.0,,
John Erik Wagner || Uden for partierne || københavn,John Erik Wagner,Uden for partierne,københavn,0.0,Ikke oplyst,1,34,2436,0.013957307060755337,8.0,8.0,8.0,8.0,8.0,,
John Hoppe || Det Konservative Folkeparti || fyn,John Hoppe,Det Konservative Folkeparti,fyn,0.0,Ikke oplyst,1,445,133656,0.0033294427485485124,0.0,0.0,0.0,0.0,0.0,0.007670182166826462,24.0
John Rasmussen || Liberal Alliance || sydjylland,John Rasmussen,Liberal Alliance,sydjylland,0.0,Kandidat-/masteruddannelse,0,155,117371,0.0013205987850491178,0.0,0.0,0.0,0.0,0.0,,
Jonas Juhl || Liberal Alliance || københavns omegn,Jonas Juhl,Liberal Alliance,københavns omegn,0.0,Gymnasial uddannelse,0,813,117371,0.0069267536273866625,0.0,0.0,0.0,0.0,0.0,,
Jonas Paludan || Enhedslisten - De Rød-Grønne || sjælland,Jonas Paludan,Enhedslisten - De Rød-Grønne,sjælland,0.0,Kandidat-/masteruddannelse,0,513,86659,0.00591975443981583,0.0,0.0,0.0,0.0,0.0,0.014364581658358792,7.0
Josefine Paaske || Venstre || sjælland,Josefine Paaske,Venstre,sjælland,0.0,Bachelor-/diplomuddannelse,1,2343,235636,0.009943302381639478,3.0,6.0,9.0,11.0,13.0,,
Josephine Alstrup Kofod || Dansk Folkeparti || sydjylland,Josephine Alstrup Kofod,Dansk Folkeparti,sydjylland,0.0,Bachelor-/diplomuddannelse,0,734,126849,0.0057864074608392655,0.0,0.0,0.0,0.0,0.0,,
Julie Ahlefeldt-Laurvig || Det Konservative Folkeparti || københavns omegn,Julie Ahlefeldt-Laurvig,Det Konservative Folkeparti,københavns omegn,0.0,Gymnasial uddannelse,0,1077,133656,0.008057999640869097,0.0,0.0,0.0,0.0,0.0,,
Julie Herdal || Radikale Venstre || københavn,Julie Herdal,Radikale Venstre,københavn,0.0,Kandidat-/masteruddannelse,0,573,100983,0.005674222393868275,0.0,0.0,0.0,0.0,0.0,,
Julie Jacobsen || Dansk Folkeparti || sjælland,Julie Jacobsen,Dansk Folkeparti,sjælland,0.0,Ikke oplyst,0,768,126849,0.006054442683820921,0.0,0.0,0.0,0.0,0.0,,
Julie Kølskov || Socialdemokratiet || sjælland,Julie Kølskov,Socialdemokratiet,sjælland,0.0,Erhvervsuddannelse,0,2799,369428,0.007576577844667973,0.0,0.0,0.0,0.0,0.0,,
Julie Memborg || Liberal Alliance || sjælland,Julie Memborg,Liberal Alliance,sjælland,0.0,Gymnasial uddannelse,0,299,117371,0.0025474776563205563,0.0,0.0,0.0,0.0,0.0,,
Juma Nellemann Kruse || Alternativet || østjylland,Juma Nellemann Kruse,Alternativet,østjylland,0.0,Ikke oplyst,0,50,44532,0.0011227881074283661,0.0,0.0,0.0,0.0,0.0,,
Jørgen Christian Pedersen || Det Konservative Folkeparti || vestjylland,Jørgen Christian Pedersen,Det Konservative Folkeparti,vestjylland,0.0,10. klasse,0,204,133656,0.0015263063386604418,0.0,0.0,0.0,0.0,0.0,,
Jørgen Hammer Sørensen || Dansk Folkeparti || nordjylland,Jørgen Hammer Sørensen,Dansk Folkeparti,nordjylland,0.0,Ikke oplyst,0,334,126849,0.0026330518963492027,0.0,0.0,0.0,0.0,0.0,,
Jørgen Kvist || SF - Socialistisk Folkeparti || sydjylland,Jørgen Kvist,SF - Socialistisk Folkeparti,sydjylland,0.0,Kandidat-/masteruddannelse,0,1197,180086,0.0066468242950590275,0.0,0.0,0.0,0.0,0.0,,
Jørn Dohrmann || Borgernes Parti - Lars Boje Mathiesen || sydjylland,Jørn Dohrmann,Borgernes Parti - Lars Boje Mathiesen,sydjylland,0.0,Erhvervsuddannelse,0,527,22238,0.023698174296249663,0.0,0.0,0.0,0.0,0.0,,
Kaare Dybvad Bek || Socialdemokratiet || sjælland,Kaare Dybvad Bek,Socialdemokratiet,sjælland,0.0,Kandidat-/masteruddannelse,1,5848,369428,0.015829877540413827,3.0,3.0,3.0,12.0,16.0,0.0249510296403976,10.0
Kaj Alstrup || Enhedslisten - De Rød-Grønne || fyn,Kaj Alstrup,Enhedslisten - De Rød-Grønne,fyn,0.0,Kandidat-/masteruddannelse,0,142,86659,0.0016386064921127639,0.0,0.0,0.0,0.0,0.0,,
Kanishka Dastageer || Socialdemokratiet || sjælland,Kanishka Dastageer,Socialdemokratiet,sjælland,0.0,Kandidat-/masteruddannelse,0,407,369428,0.0011017031735547928,0.0,0.0,0.0,0.0,0.0,,
Karan Khosla || Moderaterne || københavns omegn,Karan Khosla,Moderaterne,københavns omegn,0.0,Bachelor-/diplomuddannelse,0,224,100412,0.0022308090666454208,0.0,0.0,0.0,0.0,0.0,,
Karen Thestrup Clausen || Enhedslisten - De Rød-Grønne || sjælland,Karen Thestrup Clausen,Enhedslisten - De Rød-Grønne,sjælland,0.0,Ikke oplyst,0,268,86659,0.003092581266804371,0.0,0.0,0.0,0.0,0.0,,
Karina Aamann || Venstre || østjylland,Karina Aamann,Venstre,østjylland,0.0,Kandidat-/masteruddannelse,0,1940,235636,0.00823303739666265,0.0,0.0,0.0,0.0,0.0,,
Karina Adsbøl || Danmarksdemokraterne - Inger Støjberg || sydjylland,Karina Adsbøl,Danmarksdemokraterne - Inger Støjberg,sydjylland,0.0,Erhvervsuddannelse,0,2370,75770,0.031278870265276495,0.0,0.0,0.0,0.0,0.0,,
Karina Konrad || Alternativet || østjylland,Karina Konrad,Alternativet,østjylland,0.0,Ikke oplyst,0,112,44532,0.00251504536063954,0.0,0.0,0.0,0.0,0.0,,
Karina Lorentzen Dehnhardt || SF - Socialistisk Folkeparti || sydjylland,Karina Lorentzen Dehnhardt,SF - Socialistisk Folkeparti,sydjylland,0.0,Kandidat-/masteruddannelse,1,8246,180086,0.045789234032628856,0.0,0.0,0.0,0.0,0.0,0.06834867266053093,4.0
Karsten Byrgesen || Borgernes Parti - Lars Boje Mathiesen || sydjylland,Karsten Byrgesen,Borgernes Parti - Lars Boje Mathiesen,sydjylland,0.0,Bachelor-/diplomuddannelse,1,556,22238,0.02500224840363342,0.0,0.0,0.0,0.0,0.0,,
Karsten Hønge || SF - Socialistisk Folkeparti || fyn,Karsten Hønge,SF - Socialistisk Folkeparti,fyn,0.0,Erhvervsuddannelse,0,5373,180086,0.02983574514398676,0.0,0.0,0.0,0.0,0.0,0.0693594722562111,3.0
Kashif Ahmad || Radikale Venstre || københavns omegn,Kashif Ahmad,Radikale Venstre,københavns omegn,0.0,Seminaruddannelse,1,1327,100983,0.013140825683530892,5.0,8.0,11.0,13.0,25.0,0.02185024587582665,13.0
Kasper B.G. Lauritsen || Socialdemokratiet || vestjylland,Kasper B.G. Lauritsen,Socialdemokratiet,vestjylland,0.0,Bachelor-/diplomuddannelse,0,1810,369428,0.0048994662018038695,0.0,0.0,0.0,0.0,0.0,,
Kasper Flygare || Socialdemokratiet || bornholm,Kasper Flygare,Socialdemokratiet,bornholm,0.0,Ikke oplyst,0,261,369428,0.0007064976125253094,0.0,0.0,0.0,0.0,0.0,,
Kasper Nordborg Kiær || SF - Socialistisk Folkeparti || københavn,Kasper Nordborg Kiær,SF - Socialistisk Folkeparti,københavn,0.0,Kandidat-/masteruddannelse,0,1128,180086,0.006263674022411515,0.0,0.0,0.0,0.0,0.0,,
Kasper Nygaard || Moderaterne || sjælland,Kasper Nygaard,Moderaterne,sjælland,0.0,Erhvervsuddannelse,0,220,100412,0.002190973190455324,0.0,0.0,0.0,0.0,0.0,,
Kasper Roug || Socialdemokratiet || sjælland,Kasper Roug,Socialdemokratiet,sjælland,0.0,Kandidat-/masteruddannelse,0,4476,369428,0.01211602802169841,0.0,0.0,0.0,0.0,0.0,0.017618104159533927,21.0
Kasper Schneider || Liberal Alliance || sjælland,Kasper Schneider,Liberal Alliance,sjælland,0.0,Bachelor-/diplomuddannelse,0,878,117371,0.007480553117891132,0.0,0.0,0.0,0.0,0.0,,
Kasper Thomassen || Venstre || vestjylland,Kasper Thomassen,Venstre,vestjylland,0.0,Ikke oplyst,0,87,235636,0.00036921353273693325,0.0,0.0,0.0,0.0,0.0,,
Katarina Ammitzbøll || Venstre || nordsjælland,Katarina Ammitzbøll,Venstre,nordsjælland,0.0,Kandidat-/masteruddannelse,1,1018,235636,0.004320222716393081,1.0,2.0,4.0,4.0,8.0,,
Katrine Daugaard || Liberal Alliance || fyn,Katrine Daugaard,Liberal Alliance,fyn,0.0,Kandidat-/masteruddannelse,1,2375,117371,0.020234981383817126,7.0,14.0,25.0,28.0,28.0,0.03928218365553603,5.0
Katrine Evelyn Jensen || Socialdemokratiet || vestjylland,Katrine Evelyn Jensen,Socialdemokratiet,vestjylland,0.0,Kandidat-/masteruddannelse,1,4721,369428,0.012779215435754734,0.0,3.0,8.0,14.0,14.0,,
Katrine Robsøe || Radikale Venstre || østjylland,Katrine Robsøe,Radikale Venstre,østjylland,0.0,Kandidat-/masteruddannelse,0,6406,100983,0.06343641999148371,0.0,0.0,0.0,0.0,0.0,0.09050168358324653,3.0
Katrine Schiller || Danmarksdemokraterne - Inger Støjberg || nordsjælland,Katrine Schiller,Danmarksdemokraterne - Inger Støjberg,nordsjælland,0.0,Gymnasial uddannelse,0,217,75770,0.0028639303154282696,0.0,0.0,0.0,0.0,0.0,,
Keld Lorenzen || Liberal Alliance || vestjylland,Keld Lorenzen,Liberal Alliance,vestjylland,0.0,Bachelor-/diplomuddannelse,0,278,117371,0.0023685578209268047,0.0,0.0,0.0,0.0,0.0,,
Kenneth Fredslund Petersen || Danmarksdemokraterne - Inger Støjberg || sydjylland,Kenneth Fredslund Petersen,Danmarksdemokraterne - Inger Støjberg,sydjylland,0.0,10. klasse,0,783,75770,0.010333905239540715,0.0,0.0,0.0,0.0,0.0,,
Kenneth Skatka Hammer || Liberal Alliance || nordjylland,Kenneth Skatka Hammer,Liberal Alliance,nordjylland,0.0,Bachelor-/diplomuddannelse,0,382,117371,0.003254637005733955,0.0,0.0,0.0,0.0,0.0,0.004119068541300527,22.0
Kevin Alex Rasmussen || Enhedslisten - De Rød-Grønne || sjælland,Kevin Alex Rasmussen,Enhedslisten - De Rød-Grønne,sjælland,0.0,Gymnasial uddannelse,0,220,86659,0.0025386861145409016,0.0,0.0,0.0,0.0,0.0,,
Kevin Possekel || Liberal Alliance || vestjylland,Kevin Possekel,Liberal Alliance,vestjylland,0.0,Gymnasial uddannelse,0,71,117371,0.000604919443474112,0.0,0.0,0.0,0.0,0.0,,
Kiki Bille Bach || Socialdemokratiet || nordjylland,Kiki Bille Bach,Socialdemokratiet,nordjylland,0.0,Seminaruddannelse,1,2543,369428,0.006883614669164221,2.0,2.0,8.0,10.0,11.0,,
Kim Aas || Socialdemokratiet || fyn,Kim Aas,Socialdemokratiet,fyn,0.0,Ikke oplyst,1,2084,369428,0.005641153350585229,0.0,0.0,0.0,0.0,0.0,0.006558379965089325,43.0
Kim Alexander Jensen || Liberal Alliance || sydjylland,Kim Alexander Jensen,Liberal Alliance,sydjylland,0.0,Kandidat-/masteruddannelse,0,903,117371,0.007693552921931312,0.0,0.0,0.0,0.0,0.0,0.004874231107205624,21.0
Kim Andkjær Doberck || Dansk Folkeparti || sydjylland,Kim Andkjær Doberck,Dansk Folkeparti,sydjylland,0.0,Erhvervsuddannelse,1,510,126849,0.00402052834472483,3.0,4.0,8.0,12.0,14.0,,
Kim Edberg Andersen || Danmarksdemokraterne - Inger Støjberg || nordjylland,Kim Edberg Andersen,Danmarksdemokraterne - Inger Støjberg,nordjylland,0.0,Ikke oplyst,0,1791,75770,0.02363732347894945,0.0,0.0,0.0,0.0,0.0,,
Kim Eskesen || Socialdemokratiet || sydjylland,Kim Eskesen,Socialdemokratiet,sydjylland,0.0,Erhvervsuddannelse,0,340,369428,0.0009203417174659203,0.0,0.0,0.0,0.0,0.0,0.003193597090402932,48.0
Kim Gaarsdahl || Liberal Alliance || nordjylland,Kim Gaarsdahl,Liberal Alliance,nordjylland,0.0,Gymnasial uddannelse,1,102,117371,0.0008690392004839356,0.0,0.0,8.0,8.0,8.0,,
Kim Hammer || Dansk Folkeparti || københavns omegn,Kim Hammer,Dansk Folkeparti,københavns omegn,0.0,Erhvervsuddannelse,0,375,126849,0.002956270841709434,0.0,0.0,0.0,0.0,0.0,,
Kim Hjerrild || Alternativet || bornholm,Kim Hjerrild,Alternativet,bornholm,0.0,Kandidat-/masteruddannelse,0,37,44532,0.0008308631994969909,0.0,0.0,0.0,0.0,0.0,,
Kim Larsen || Enhedslisten - De Rød-Grønne || københavn,Kim Larsen,Enhedslisten - De Rød-Grønne,københavn,0.0,Erhvervsuddannelse,1,164,86659,0.001892475103566854,0.0,0.0,0.0,0.0,16.0,,
Kim Lei-Jensen || Radikale Venstre || fyn,Kim Lei-Jensen,Radikale Venstre,fyn,0.0,Erhvervsuddannelse,1,656,100983,0.006496142915144133,12.0,19.0,33.0,43.0,51.0,0.0129599573653739,17.0
Kim Møller-Nielsen || Liberal Alliance || østjylland,Kim Møller-Nielsen,Liberal Alliance,østjylland,0.0,Kandidat-/masteruddannelse,0,473,117371,0.004029956292440211,0.0,0.0,0.0,0.0,0.0,,
Kim Pagels || Radikale Venstre || vestjylland,Kim Pagels,Radikale Venstre,vestjylland,0.0,Kandidat-/masteruddannelse,0,183,100983,0.0018121862095600249,0.0,0.0,0.0,0.0,0.0,,
Kim Sørensen || Alternativet || østjylland,Kim Sørensen,Alternativet,østjylland,0.0,Seminaruddannelse,0,27,44532,0.0006063055780113178,0.0,0.0,0.0,0.0,0.0,,
Kim Valentin || Venstre || københavns omegn,Kim Valentin,Venstre,københavns omegn,0.0,Kandidat-/masteruddannelse,1,1461,235636,0.006200241049754706,0.0,0.0,0.0,0.0,0.0,0.010604346087911045,26.0
Kira Danholm || Liberal Alliance || nordsjælland,Kira Danholm,Liberal Alliance,nordsjælland,0.0,Bachelor-/diplomuddannelse,0,157,117371,0.0013376387693723323,0.0,0.0,0.0,0.0,0.0,0.0036934314586994726,23.0
Kirsten Normann Andersen || SF - Socialistisk Folkeparti || østjylland,Kirsten Normann Andersen,SF - Socialistisk Folkeparti,østjylland,0.0,Erhvervsuddannelse,0,9526,180086,0.05289694923536532,0.0,0.0,0.0,0.0,0.0,0.1156168537532585,1.0
Kirstine van Sabben || Moderaterne || bornholm,Kirstine van Sabben,Moderaterne,bornholm,0.0,Erhvervsuddannelse,0,600,100412,0.00597538142851452,0.0,0.0,0.0,0.0,0.0,,
Klaus Sandfeld || Venstre || sydjylland,Klaus Sandfeld,Venstre,sydjylland,0.0,Ikke oplyst,0,794,235636,0.003369603965438218,0.0,0.0,0.0,0.0,0.0,0.013003028845176547,24.0
Klavs Norup Lauridsen || Det Konservative Folkeparti || fyn,Klavs Norup Lauridsen,Det Konservative Folkeparti,fyn,0.0,Seminaruddannelse,0,1802,133656,0.013482372658167235,0.0,0.0,0.0,0.0,0.0,,
Knud Gaarn-Larsen || Uden for partierne || vestjylland,Knud Gaarn-Larsen,Uden for partierne,vestjylland,0.0,Seminaruddannelse,0,264,2436,0.10837438423645321,0.0,0.0,0.0,0.0,0.0,,
Knud Nielsen || Dansk Folkeparti || vestjylland,Knud Nielsen,Dansk Folkeparti,vestjylland,0.0,Ikke oplyst,0,352,126849,0.0027749528967512555,0.0,0.0,0.0,0.0,0.0,,
Kresten Solvang Larsen || Liberal Alliance || nordjylland,Kresten Solvang Larsen,Liberal Alliance,nordjylland,0.0,Gymnasial uddannelse,0,64,117371,0.0005452794983428615,0.0,0.0,0.0,0.0,0.0,,
Kris Jensen Skriver || Socialdemokratiet || sydjylland,Kris Jensen Skriver,Socialdemokratiet,sydjylland,0.0,Bachelor-/diplomuddannelse,0,3295,369428,0.008919193997206492,0.0,0.0,0.0,0.0,0.0,0.010447945489956166,35.0
Kristian Bøgsted || Danmarksdemokraterne - Inger Støjberg || nordjylland,Kristian Bøgsted,Danmarksdemokraterne - Inger Støjberg,nordjylland,0.0,Erhvervsuddannelse,0,958,75770,0.012643526461660289,0.0,0.0,0.0,0.0,0.0,,
Kristian Stokholm || Radikale Venstre || sjælland,Kristian Stokholm,Radikale Venstre,sjælland,0.0,Kandidat-/masteruddannelse,1,175,100983,0.0017329649544972916,0.0,0.0,1.0,1.0,1.0,0.005377776701145805,24.0
Kristian Thomsen || Det Konservative Folkeparti || sydjylland,Kristian Thomsen,Det Konservative Folkeparti,sydjylland,0.0,Ikke oplyst,0,212,133656,0.0015861614891961454,0.0,0.0,0.0,0.0,0.0,,
Kristine Amalie Rostgård || SF - Socialistisk Folkeparti || sjælland,Kristine Amalie Rostgård,SF - Socialistisk Folkeparti,sjælland,0.0,Kandidat-/masteruddannelse,0,1014,180086,0.005630643137167797,0.0,0.0,0.0,0.0,0.0,,
Kristjar Skajaa || Enhedslisten - De Rød-Grønne || østjylland,Kristjar Skajaa,Enhedslisten - De Rød-Grønne,østjylland,0.0,Ph.d.-uddannelse,0,379,86659,0.004373463806413644,0.0,0.0,0.0,0.0,0.0,0.012890604062818245,9.0
Kristoffer Kromand || Det Konservative Folkeparti || bornholm,Kristoffer Kromand,Det Konservative Folkeparti,bornholm,0.0,Bachelor-/diplomuddannelse,0,255,133656,0.0019078829233255522,0.0,0.0,0.0,0.0,0.0,,
Laila Stougaard Kofoed Espersen || Radikale Venstre || bornholm,Laila Stougaard Kofoed Espersen,Radikale Venstre,bornholm,0.0,Kandidat-/masteruddannelse,0,76,100983,0.0007526019230959666,0.0,0.0,0.0,0.0,0.0,,
Lars Aagaard || Moderaterne || fyn,Lars Aagaard,Moderaterne,fyn,0.0,Kandidat-/masteruddannelse,0,5685,100412,0.05661673903517508,0.0,0.0,0.0,0.0,0.0,,
Lars Abildskov || Liberal Alliance || østjylland,Lars Abildskov,Liberal Alliance,østjylland,0.0,Kandidat-/masteruddannelse,0,177,117371,0.0015080386126044764,0.0,0.0,0.0,0.0,0.0,,
Lars Boje Mathiesen || Borgernes Parti - Lars Boje Mathiesen || østjylland,Lars Boje Mathiesen,Borgernes Parti - Lars Boje Mathiesen,østjylland,0.0,Bachelor-/diplomuddannelse,1,8408,22238,0.37809155499595287,0.0,0.0,0.0,7.0,12.0,,
Lars Bregnbak || Danmarksdemokraterne - Inger Støjberg || nordsjælland,Lars Bregnbak,Danmarksdemokraterne - Inger Støjberg,nordsjælland,0.0,Bachelor-/diplomuddannelse,1,306,75770,0.00403853767982051,0.0,0.0,0.0,0.0,0.0,,
Lars Dohn || Enhedslisten - De Rød-Grønne || vestjylland,Lars Dohn,Enhedslisten - De Rød-Grønne,vestjylland,0.0,Ikke oplyst,0,75,86659,0.0008654611754116711,0.0,0.0,0.0,0.0,0.0,0.002090368226402959,26.0
Lars Fibæk || Socialdemokratiet || vestjylland,Lars Fibæk,Socialdemokratiet,vestjylland,0.0,Ikke oplyst,0,136,369428,0.0003681366869863681,0.0,0.0,0.0,0.0,0.0,0.0006538735694761715,53.0
Lars Green Bach || Radikale Venstre || københavns omegn,Lars Green Bach,Radikale Venstre,københavns omegn,0.0,Kandidat-/masteruddannelse,0,374,100983,0.003703593674182783,0.0,0.0,0.0,0.0,0.0,,
Lars Høyer Holmqvist || Liberal Alliance || nordsjælland,Lars Høyer Holmqvist,Liberal Alliance,nordsjælland,0.0,Kandidat-/masteruddannelse,1,800,117371,0.006815993729285769,14.0,14.0,14.0,14.0,16.0,0.011670694200351495,13.0
Lars König || Alternativet || sjælland,Lars König,Alternativet,sjælland,0.0,Bachelor-/diplomuddannelse,0,47,44532,0.001055420820982664,0.0,0.0,0.0,0.0,0.0,,
Lars Løkke Rasmussen || Moderaterne || sjælland,Lars Løkke Rasmussen,Moderaterne,sjælland,0.0,Kandidat-/masteruddannelse,1,34636,100412,0.3449388519300482,5.0,8.0,14.0,28.0,48.0,0.6475463688280184,1.0
Lars Mogensen || Enhedslisten - De Rød-Grønne || sydjylland,Lars Mogensen,Enhedslisten - De Rød-Grønne,sydjylland,0.0,Bachelor-/diplomuddannelse,0,96,86659,0.001107790304526939,0.0,0.0,0.0,0.0,0.0,,
Lars Nissen || SF - Socialistisk Folkeparti || fyn,Lars Nissen,SF - Socialistisk Folkeparti,fyn,0.0,Bachelor-/diplomuddannelse,0,475,180086,0.002637628688515487,0.0,0.0,0.0,0.0,0.0,,
Lars Rømer Olsen || Socialdemokratiet || sydjylland,Lars Rømer Olsen,Socialdemokratiet,sydjylland,0.0,Bachelor-/diplomuddannelse,0,599,369428,0.0016214255551826066,0.0,0.0,0.0,0.0,0.0,,
Lars-Christian Brask || Liberal Alliance || sjælland,Lars-Christian Brask,Liberal Alliance,sjælland,0.0,Gymnasial uddannelse,1,1691,117371,0.014407306745277794,10.0,20.0,28.0,31.0,31.0,0.04725944639718805,4.0
Lasse Harder Schousboe || Enhedslisten - De Rød-Grønne || sydjylland,Lasse Harder Schousboe,Enhedslisten - De Rød-Grønne,sydjylland,0.0,Kandidat-/masteruddannelse,0,193,86659,0.0022271200913927002,0.0,0.0,0.0,0.0,0.0,,
Lasse Haugaard Pedersen || Socialdemokratiet || fyn,Lasse Haugaard Pedersen,Socialdemokratiet,fyn,0.0,Kandidat-/masteruddannelse,0,1163,369428,0.0031481100512143097,0.0,0.0,0.0,0.0,0.0,0.006252490612845107,44.0
Lasse Hildingberg || Venstre || sydjylland,Lasse Hildingberg,Venstre,sydjylland,0.0,Kandidat-/masteruddannelse,0,410,235636,0.0017399718209441682,0.0,0.0,0.0,0.0,0.0,,
Lasse Mejer Petersen || Enhedslisten - De Rød-Grønne || nordjylland,Lasse Mejer Petersen,Enhedslisten - De Rød-Grønne,nordjylland,0.0,Gymnasial uddannelse,0,73,86659,0.0008423822107340265,0.0,0.0,0.0,0.0,0.0,,
Lasse Olsen || Enhedslisten - De Rød-Grønne || nordjylland,Lasse Olsen,Enhedslisten - De Rød-Grønne,nordjylland,0.0,Kandidat-/masteruddannelse,0,398,86659,0.0045927139708512674,0.0,0.0,0.0,0.0,0.0,,
